ID,Last,First,Address,City,State,Zip,DOB,College,Department,Major,Degree
97,    Mcknight,    Tara,1205 NEIGHBORS AVE,ROSEDALE,MD,21237,08/06/1988,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
125,    Adams,    Keely,1205 PRIMROSE AVE,ROSEDALE,MD,21237,07/28/1986,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
286,    Woods,    Sonia,1205 W LAKE AVE,ROLAND PARK,MD,21210,11/12/1994,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
231,    Carrillo,    Isis,1205 W LAKE AVE,BALTIMORE,MD,21210,09/22/1979,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
152,    Quinn,    Zion,1205 WHITE AVE,ROSEDALE,MD,21237,12/28/1970,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
287,    Sawyer,    Jaeden,1206 BAKER AVE,GWYNN OAK,MD,21207,12/13/1984,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
360,    Allison,    Reilly,1206 DORCHESTER AVE,GWYNN OAK,MD,21207,12/19/1963,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
371,    Jimenez,    Miah,1206 PHILCO RD,ROSEDALE,MD,21237,04/05/1983,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
439,    Lee,    Nolan,1206 W LAKE AVE,ROLAND PARK,MD,21210,04/13/1981,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
381,    Scott,    Veronica,1206 W LAKE AVE,BALTIMORE,MD,21210,03/15/1967,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
545,    Werner,    Christine,1207 Primrose Ave,Rosedale,MD,21237,10/30/1996,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
574,    Oliver,    Miya,1207 PRIMROSE AVE,ROSEDALE,MD,21237,12/30/1970,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
577,    Brady,    Ashtyn,1207 W LAKE AVE,BALTIMORE,MD,21210,09/13/1961,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
596,    Mccarthy,    Cecilia,1208 Berk,Rosedale,MD,21237,02/13/1968,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
641,    Blake,    Azul,1208 NARCISSUS AVE,ROSEDALE,MD,21237,05/25/1961,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
782,    English,    Adalynn,1208 W LAKE AVE,BALTIMORE,MD,21210,05/04/1997,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
837,    Nielsen,    Trinity,1209 PRIMROSE AVE,ROSEDALE,MD,21237,07/31/1982,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1850,    Boone,    Kendra,121 VENTNOR TER,DUNDALK,MD,21222,04/19/1999,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
942,    Davila,    Devan,1210 HILLDALE RD,ROSEDALE,MD,21237,03/22/1984,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1000,    Mason,    Johnathan,1211 DANIELS AVE,GWYNN OAK,MD,21207,07/16/1970,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1003,    David,    Eric,1211 MERRITT BLVD,DUNDALK,MD,21222,06/28/1999,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1014,    Horn,    Izaiah,1211 PRIMROSE AVE,ROSEDALE,MD,21237,11/25/1978,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1226,    Bell,    Caden,1211 W LAKE AVE,ROLAND PARK,MD,21210,04/08/1997,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1155,    Salinas,    Alexis,1211 WHITE AVE,ROSEDALE,MD,21237,10/16/1960,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1249,    Orozco,    Arely,1212 NARCISSUS AVE,ROSEDALE,MD,21237,09/25/1973,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1267,    Wagner,    Jamal,1212 PRIMROSE AVE,ROSEDALE,MD,21237,09/07/1980,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1304,    Maldonado,    Mayra,1213 CHESACO AVE,ROSEDALE,MD,21237,06/21/1980,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1325,    Weaver,    Leanna,1213 MCADOO AVE,GWYNN OAK,MD,21207,05/08/1974,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1348,    Perkins,    Immanuel,1213 PRIMROSE AVE,ROSEDALE,MD,21237,09/11/1963,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1372,    Ray,    Izayah,1214 FAIRFIELD AVE,BALTIMORE,MD,21209,08/19/1989,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1381,    Barnett,    Sylvia,1214 KENT AVE,GWYNN OAK,MD,21207,07/08/1984,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1395,    Avila,    Elliott,1214 NARCISSUS AVE,ROSEDALE,MD,21237,07/18/1995,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1406,    Bowman,    Jenny,1214 ROSEGATE CT,ROSEDALE,MD,21237,02/15/1989,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1448,    Jackson,    Gianna,1215 DORCHESTER AVE,GWYNN OAK,MD,21207,09/11/1975,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1450,    Nunez,    Ezequiel,1215 PRIMROSE AVE,ROSEDALE,MD,21237,01/24/1973,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1481,    Villarreal,    Avery,1216 WILLOW RD,DUNDALK,MD,21222,08/30/1979,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1491,    Bullock,    Helen,1218 WILLOW RD,DUNDALK,MD,21222,01/28/1976,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1531,    Harris,    Yasmine,1219 FAIRFIELD AVE,MOUNT WASHINGTON,MD,21209,07/15/1965,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1604,    Calderon,    Jordyn,1219 HILLSHIRE RD,DUNDALK,MD,21222,05/28/1974,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1753,    Fry,    Trent,1219 W LAKE AVE,BALTIMORE,MD,21210,07/23/1984,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1804,    Cook,    Nyasia,1219 W LAKE AVE,ROLAND PARK,MD,21210,02/19/1996,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1860,    Duncan,    Xzavier,1220 COPPER HILL RD,BALTIMORE,MD,21209,07/14/1989,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1863,    Malone,    Jake,1220 PRIMROSE AVE,ROSEDALE,MD,21237,05/24/1997,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1880,    Cox,    Danika,1220 W LAKE AVE,BALTIMORE,MD,21210,06/01/2001,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1886,    Riley,    Ross,1221 DORCHESTER AVE,GWYNN OAK,MD,21207,03/30/1976,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1909,    Wood,    Kaya,1222 64TH ST,ROSEDALE,MD,21237,12/24/2000,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1947,    Hartman,    Wyatt,1222 BERK AVE,ROSEDALE,MD,21237,11/26/1980,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
1984,    Haas,    Vincent,1222 LAKE FALLS RD,ROLAND PARK,MD,21210,08/17/1986,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2033,    Caldwell,    Danica,1222 PRIMROSE AVE,ROSEDALE,MD,21237,08/25/1969,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2093,    Bruce,    Preston,1224 BRIGADOON TRL,GWYNN OAK,MD,21207,01/16/1977,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2096,    Mccann,    Zaid,1224 DORCHESTER AVE,GWYNN OAK,MD,21207,01/12/1988,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2143,    Gregory,    Yadiel,1224 NEWFIELD RD,GWYNN OAK,MD,21207,08/27/1987,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2157,    Klein,    Camilla,1224 SPRING AVE,ROSEDALE,MD,21237,10/16/1963,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2164,    Clay,    Ava,1225 64TH ST,ROSEDALE,MD,21237,10/13/1965,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2199,    Mcgee,    Dillan,1225 STELLA DR,GWYNN OAK,MD,21207,07/19/1978,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2321,    Archer,    Brock,1225 W LAKE AVE,BALTIMORE,MD,21210,11/19/1962,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2338,    Gibson,    Paisley,1227 BERKWOOD RD,ROSEDALE,MD,21237,11/21/1992,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2342,    Rosario,    Julien,1227 BRIGADOON TRL,GWYNN OAK,MD,21207,07/08/1992,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2379,    Cardenas,    Kayla,1227 DORCHESTER AVE,GWYNN OAK,MD,21207,07/21/1962,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2463,    James,    Rayne,1227 PRIMROSE AVE,ROSEDALE,MD,21237,07/29/1992,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2566,    Flynn,    Danna,1228 63RD ST,ROSEDALE,MD,21237,12/22/1985,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2571,    Dalton,    Justice,1228 64th St,Rosedale,MD,21237,11/16/1973,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2583,    Ramirez,    Cameron,1228 64TH ST,ROSEDALE,MD,21237,05/31/1984,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2625,    Oconnell,    Manuel,1228 NEWFIELD RD,GWYNN OAK,MD,21207,09/03/1970,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2768,    Lloyd,    Josephine,1228 SPRING AVE,ROSEDALE,MD,21237,08/21/1996,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2788,    Beasley,    Mylie,1230 BERK AVE,ROSEDALE,MD,21237,03/01/1999,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2831,    Strickland,    Jovanni,1230 NARCISSUS AVE,ROSEDALE,MD,21237,06/21/1987,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2897,    Webb,    Kade,1230 PRIMROSE AVE,ROSEDALE,MD,21237,04/09/1997,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2966,    Dennis,    Cyrus,1230 SPRING AVE,ROSEDALE,MD,21237,10/14/1965,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2968,    Andersen,    Cornelius,1231 63RD ST,ROSEDALE,MD,21237,10/02/1975,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
3145,    Young,    Giovani,1231 64TH ST,ROSEDALE,MD,21237,08/02/1963,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
3219,    Harper,    Shannon,1232 Spring Ave,Rosedale,MD,21237,12/04/1982,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
3255,    Stephens,    Mariah,1233 MANOR PL,BALTIMORE,MD,21237,12/04/1974,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
3281,    Norton,    Ashlyn,1233 PRIMROSE AVE,ROSEDALE,MD,21237,05/03/1966,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
3296,    Olsen,    Issac,1234 Spring Ave,Rosedale,MD,21237,07/16/1964,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
3354,    Williamson,    Gretchen,1234 SPRING AVE,ROSEDALE,MD,21237,12/09/1978,School of Arts and Sciences,Chemistry,Chemistry,Ph.D.
2603,    Norman,    Daniel,1235 STAMFORD RD,GWYNN OAK,MD,21207,07/16/1995,School of Arts and Sciences,Chemistry,Materials Science & Engineering,Ph.D.
2188,    Franklin,    Joe,123 BALTIMORE AVE,DUNDALK,MD,21222,08/26/1975,School of Arts and Sciences,Classics,Classics,Ph.D.
565,    Henson,    Quinn,1236 LANDOVER RD,ROSEDALE,MD,21237,07/04/1997,School of Arts and Sciences,Classics,Classics,Ph.D.
659,    Bush,    Gustavo,1236 NARCISSUS AVE,ROSEDALE,MD,21237,12/07/1994,School of Arts and Sciences,Classics,Classics,Ph.D.
686,    Marquez,    Billy,1236 STELLA DR,GWYNN OAK,MD,21207,06/19/1986,School of Arts and Sciences,Classics,Classics,Ph.D.
1646,    Leon,    Marcelo,1238 NARCISSUS AVE,ROSEDALE,MD,21237,01/30/1987,School of Arts and Sciences,Classics,Classics,Ph.D.
2021,    Osborne,    Derek,1238 PRIMROSE AVE,ROSEDALE,MD,21237,06/14/1986,School of Arts and Sciences,Classics,Classics,Ph.D.
2687,    Perez,    Leonel,1240 PRIMROSE AVE,ROSEDALE,MD,21237,11/06/1965,School of Arts and Sciences,Classics,Classics,Ph.D.
2798,    Dunlap,    Hillary,1241 PRIMROSE AVE,ROSEDALE,MD,21237,10/18/1962,School of Arts and Sciences,Classics,Classics,Ph.D.
3226,    Moyer,    Rayan,1242 HILLDALE RD,ROSEDALE,MD,21237,01/23/1989,School of Arts and Sciences,Classics,Classics,Ph.D.
3363,    Whitehead,    Harper,1242 PRIMROSE AVE,ROSEDALE,MD,21237,06/18/1964,School of Arts and Sciences,Classics,Classics,Ph.D.
903,    Munoz,    Emery,1243 DELBERT AVE,DUNDALK,MD,21222,11/28/1979,School of Arts and Sciences,Classics,Philosophy,M.A.
1560,    Dunn,    Reed,124 CHESTNUT ST,DUNDALK,MD,21222,07/14/1981,School of Arts and Sciences,Cognitive Science,Cognitive Science,Ph.D.
2425,    Bates,    Tomas,124 PATAPSCO AVE,DUNDALK,MD,21222,06/23/1999,School of Arts and Sciences,Cognitive Science,Cognitive Science,Ph.D.
408,    Petersen,    Moises,1243 PRIMROSE AVE,ROSEDALE,MD,21237,08/25/1996,School of Arts and Sciences,Cognitive Science,Cognitive Science,Ph.D.
1069,    Acosta,    Belinda,1245 PRIMROSE AVE,ROSEDALE,MD,21237,02/05/2001,School of Arts and Sciences,Cognitive Science,Cognitive Science,Ph.D.
1232,    Livingston,    Linda,1246 PRIMROSE AVE,ROSEDALE,MD,21237,07/24/2001,School of Arts and Sciences,Cognitive Science,Cognitive Science,Ph.D.
1337,    Stevenson,    Kierra,1248 NARCISSUS AVE,ROSEDALE,MD,21237,12/05/1984,School of Arts and Sciences,Cognitive Science,Cognitive Science,Ph.D.
1425,    Jefferson,    Angelique,1249 NEIGHBORS AVE,ROSEDALE,MD,21237,08/02/1964,School of Arts and Sciences,Cognitive Science,Cognitive Science,Ph.D.
3237,    Rivera,    Rhys,125 OAK ST,DUNDALK,MD,21222,06/12/1974,School of Arts and Sciences,Cognitive Science,Cognitive Science,Ph.D.
3256,    Newman,    Margaret,125 VENTNOR TER,DUNDALK,MD,21222,02/25/1982,School of Arts and Sciences,Cognitive Science,Cognitive Science,Ph.D.
2824,    Villegas,    Melvin,1250 NEWFIELD RD,GWYNN OAK,MD,21207,05/10/1996,School of Arts and Sciences,Cognitive Science,Cognitive Science,Ph.D.
2857,    Hahn,    Keshawn,1250 PRIMROSE AVE,ROSEDALE,MD,21237,10/31/1986,School of Arts and Sciences,Cognitive Science,Cognitive Science,Ph.D.
1512,    Abbott,    Mackenzie,12 BANTRY CT,ROSEDALE,MD,21237,08/04/1967,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
1543,    Roberts,    Gia,12 BONNIE DOON CT,GWYNN OAK,MD,21207,03/09/1961,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
2069,    Mcconnell,    Drew,12 GUINEVERE CT,ROSEDALE,MD,21237,11/02/1986,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
2206,    Carey,    Maximus,12 HIGH NOON WAY,RASPEBURG,MD,21206,04/30/1978,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
2234,    Fleming,    Trenton,12 MAPLE AVE,RASPEBURG,MD,21206,09/09/1970,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
2268,    Haley,    Chad,12 Morning Ct,Rosedale,MD,21237,07/12/1976,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
2307,    Alvarez,    Taliyah,12 MORNING CT,ROSEDALE,MD,21237,01/30/1964,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
2432,    Kaiser,    Carl,12 NORTHSHIP RD,DUNDALK,MD,21222,03/17/1967,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
2438,    Johns,    Abel,12 PATAPSCO AVE,DUNDALK,MD,21237,06/23/1984,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
2473,    Long,    Karter,12 POINSETTIA CT,MOUNT WASHINGTON,MD,21209,03/15/1964,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
2766,    Wilkins,    Keira,12 STRIDESHAM CT,MOUNT WASHINGTON,MD,21209,08/03/1962,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
2926,    Lara,    Patience,12 Van Ct,Baltimore,MD,21206,12/25/1996,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
3031,    Collier,    Braiden,12 VAN CT,RASPEBURG,MD,21206,01/08/1964,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
240,    Briggs,    Leo,126 BUTTONWOOD CT,ROSEDALE,MD,21237,12/15/1973,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
285,    Herman,    Luciano,126 CARVER RD,DUNDALK,MD,21222,04/25/1966,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
311,    Christensen,    Gillian,126 PATAPSCO AVE,DUNDALK,MD,21222,03/13/1962,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
126,    Mckinney,    Jaliyah,1267 NEIGHBORS AVE,ROSEDALE,MD,21237,03/13/1980,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
988,    Owen,    Mercedes,127 BRINSMAID CT,ROSEDALE,MD,21237,11/04/1984,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
1001,    Dudley,    Kaleb,127 MAIN ST,DUNDALK,MD,21222,09/18/1991,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
1149,    Shepard,    Emmanuel,127 VENTNOR TER,DUNDALK,MD,21222,02/20/1993,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
329,    Mcdonald,    Nikolai,1271 Neighbors Ave,Rosedale,MD,21237,09/11/1989,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
878,    Torres,    Ronald,1271 NEIGHBORS AVE,ROSEDALE,MD,21237,01/12/1974,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
1371,    Powell,    Finnegan,129 CALVIN HILL CT,DUNDALK,MD,21222,09/03/1982,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
3056,    Wilkinson,    Cara,1300 DORCHESTER AVE,GWYNN OAK,MD,21207,05/06/1989,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
3200,    Wise,    Connor,1300 HOLLINS LN,BALTIMORE,MD,21209,03/25/2000,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
3377,    Moon,    Sarah,1300 RACQUET RD,MOUNT WASHINGTON,MD,21209,05/02/1994,School of Arts and Sciences,Earth and Planetary Sciences,Earth & Planetary Sciences,Ph.D.
3202,    Tapia,    Stephanie,1303 SPRING AVE,ROSEDALE,MD,21237,04/14/1971,School of Arts and Sciences,Earth and Planetary Sciences,Geochemistry,Ph.D.
192,    Underwood,    Delaney,1304 ROSEWICK AVE,ROSEDALE,MD,21237,10/09/1984,School of Arts and Sciences,Economics,Economics,M.A.
1971,    Barajas,    Pierre,1305 ROSEWICK AVE,ROSEDALE,MD,21237,09/23/1982,School of Arts and Sciences,Economics,Economics,M.A.
2187,    Cordova,    Braydon,13 CHASEMOUNT CT,BALTIMORE,MD,21209,01/10/1979,School of Arts and Sciences,Economics,Economics,Ph.D.
2219,    Lowery,    Nathaniel,13 GLENMORE AVE,RASPEBURG,MD,21206,07/17/1961,School of Arts and Sciences,Economics,Economics,Ph.D.
2238,    Krueger,    Emerson,13 GUINEVERE CT,ROSEDALE,MD,21237,12/04/1999,School of Arts and Sciences,Economics,Economics,Ph.D.
2288,    Rowland,    Hassan,13 HALSTON CT,BALTIMORE,MD,21209,10/12/1967,School of Arts and Sciences,Economics,Economics,Ph.D.
2377,    Hawkins,    Arianna,13 HURDLEFORD CT,MOUNT WASHINGTON,MD,21209,08/16/1971,School of Arts and Sciences,Economics,Economics,Ph.D.
2477,    Butler,    Alma,13 JONES VALLEY CIR,MOUNT WASHINGTON,MD,21209,02/02/2002,School of Arts and Sciences,Economics,Economics,Ph.D.
2506,    Davis,    Paula,13 KING JAMES CIR,GWYNN OAK,MD,21207,06/10/1994,School of Arts and Sciences,Economics,Economics,Ph.D.
2598,    Sloan,    Logan,13 STABLEMERE CT,MOUNT WASHINGTON,MD,21209,11/15/1992,School of Arts and Sciences,Economics,Economics,Ph.D.
2640,    Roth,    Ignacio,13 SUNTOP CT,MOUNT WASHINGTON,MD,21209,03/13/1975,School of Arts and Sciences,Economics,Economics,Ph.D.
2650,    Bennett,    Bryce,13 WEYBURN CT,ROSEDALE,MD,21237,02/13/1972,School of Arts and Sciences,Economics,Economics,Ph.D.
1,    Hanna,    Angela,1306 Morling AVE,Baltimore,MD,21211,01/21/1973,School of Arts and Sciences,Economics,Economics,Ph.D.
54,    Carpenter,    Aiyana,1307 HOLLINS LN,MOUNT WASHINGTON,MD,21209,07/03/1967,School of Arts and Sciences,Economics,Economics,Ph.D.
111,    Hines,    Steven,1307 Rustic Ave,Baltimore,MD,21237,03/03/1997,School of Arts and Sciences,Economics,Economics,Ph.D.
114,    Rodriguez,    Cassidy,1308 ROXBORO RD,ROSEDALE,MD,21237,07/29/2001,School of Arts and Sciences,Economics,Economics,Ph.D.
121,    Sweeney,    Dulce,1309 HOLLINS LN,BALTIMORE,MD,21209,12/24/1985,School of Arts and Sciences,Economics,Economics,Ph.D.
559,    Ali,    Kiara,131 VENTNOR TER,DUNDALK,MD,21222,09/28/1967,School of Arts and Sciences,Economics,Economics,Ph.D.
162,    Murillo,    Giovanny,1310 RACQUET RD,BALTIMORE,MD,21209,06/16/1968,School of Arts and Sciences,Economics,Economics,Ph.D.
262,    Combs,    Triston,1310 RACQUET RD,MOUNT WASHINGTON,MD,21209,11/11/1988,School of Arts and Sciences,Economics,Economics,Ph.D.
331,    Deleon,    Heath,1312 Morling AVE,Baltimore,MD,21211,09/17/1993,School of Arts and Sciences,Economics,Economics,Ph.D.
391,    Fitzgerald,    Davion,1312 ROSEWICK AVE,ROSEDALE,MD,21237,03/14/2001,School of Arts and Sciences,Economics,Economics,Ph.D.
393,    Morse,    Avery,1312 SELING AVE,ROSEDALE,MD,21237,06/29/1972,School of Arts and Sciences,Economics,Economics,Ph.D.
449,    Hogan,    Kaila,1312 SPRING AVE,ROSEDALE,MD,21237,07/22/1980,School of Arts and Sciences,Economics,Economics,Ph.D.
528,    Arellano,    Kianna,1314 SPRING AVE,ROSEDALE,MD,21237,12/15/1978,School of Arts and Sciences,Economics,Economics,Ph.D.
1582,    Fox,    Maia,132 WILLIAM WADE AVE,DUNDALK,MD,21222,12/01/1970,School of Arts and Sciences,Economics,Economics,Ph.D.
665,    Boyd,    Alexzander,1320 PINE GROVE AVE,ROSEDALE,MD,21237,10/16/1964,School of Arts and Sciences,Economics,Economics,Ph.D.
669,    Joyce,    Jaiden,1320 ROSEWICK AVE,ROSEDALE,MD,21237,05/30/1965,School of Arts and Sciences,Economics,Economics,Ph.D.
701,    Byrd,    Amira,1324 Lafayette Ave,Gwynn Oak,MD,21207,12/03/1994,School of Arts and Sciences,Economics,Economics,Ph.D.
728,    Keller,    Joslyn,1325 Lafayette Ave,Gwynn Oak,MD,21207,11/16/1977,School of Arts and Sciences,Economics,Economics,Ph.D.
921,    Davenport,    Kael,1325 LAFAYETTE AVE,GWYNN OAK,MD,21207,08/07/1977,School of Arts and Sciences,Economics,Economics,Ph.D.
1329,    Velez,    Kiera,1326 LAFAYETTE AVE,GWYNN OAK,MD,21207,01/29/2000,School of Arts and Sciences,Economics,Economics,Ph.D.
1367,    Burgess,    Gina,1328 SELING AVE,ROSEDALE,MD,21237,11/18/1995,School of Arts and Sciences,Economics,Economics,Ph.D.
1511,    Greene,    Jaydan,1328 VIDA DR,GWYNN OAK,MD,21207,08/28/1984,School of Arts and Sciences,Economics,Economics,Ph.D.
1657,    Bonilla,    Matteo,1330 VIDA DR,GWYNN OAK,MD,21207,07/19/1994,School of Arts and Sciences,Economics,Economics,Ph.D.
1759,    Jones,    Teresa,1334 SPRING AVE,ROSEDALE,MD,21237,06/14/1986,School of Arts and Sciences,Economics,Economics,Ph.D.
